#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DPYSL2	OMG	9606.ENSP00000309539	9606.ENSP00000247271	0	0	0	0	0.086	0.056	0	0.379	0.417
DPYSL2	SNAP25	9606.ENSP00000309539	9606.ENSP00000254976	0	0	0	0	0.157	0	0	0.396	0.469
DPYSL2	PEBP1	9606.ENSP00000309539	9606.ENSP00000261313	0.075	0	0	0	0.060	0	0	0.456	0.486
DPYSL2	GNAO1	9606.ENSP00000309539	9606.ENSP00000262494	0	0	0	0	0.108	0.352	0	0.206	0.501
DPYSL2	YWHAE	9606.ENSP00000309539	9606.ENSP00000264335	0	0	0	0	0.090	0.056	0	0.397	0.437
DPYSL2	UCHL1	9606.ENSP00000309539	9606.ENSP00000284440	0	0	0	0	0.132	0	0	0.399	0.456
DPYSL2	SYN1	9606.ENSP00000309539	9606.ENSP00000295987	0	0	0	0	0.107	0.150	0	0.370	0.480
DPYSL2	MAP1B	9606.ENSP00000309539	9606.ENSP00000296755	0	0	0	0	0.230	0.116	0	0.702	0.780
DPYSL2	NPM1	9606.ENSP00000309539	9606.ENSP00000296930	0	0	0	0	0	0	0	0.418	0.418
DPYSL2	TUBA1A	9606.ENSP00000309539	9606.ENSP00000301071	0	0	0	0	0.133	0.222	0	0.262	0.459
DPYSL2	PRDX2	9606.ENSP00000309539	9606.ENSP00000301522	0	0	0	0	0.062	0.362	0	0.374	0.593
DPYSL2	GNAI2	9606.ENSP00000309539	9606.ENSP00000312999	0	0	0	0	0.062	0.352	0	0.098	0.404
DPYSL2	HSPA8	9606.ENSP00000309539	9606.ENSP00000432083	0	0	0	0	0.062	0.099	0	0.357	0.409
DPYSL2	MDH2	9606.ENSP00000309539	9606.ENSP00000327070	0	0	0	0	0	0	0	0.438	0.439
DPYSL2	NEFL	9606.ENSP00000309539	9606.ENSP00000482169	0	0	0	0	0.089	0.057	0	0.400	0.440
DPYSL2	MAP2	9606.ENSP00000309539	9606.ENSP00000353508	0	0	0	0	0.140	0.107	0	0.367	0.471
DPYSL2	RTN4	9606.ENSP00000309539	9606.ENSP00000337838	0	0	0	0	0.094	0	0	0.445	0.476
DPYSL2	STMN1	9606.ENSP00000309539	9606.ENSP00000410452	0	0	0	0	0.086	0.074	0	0.478	0.519
DPYSL2	SEPT5	9606.ENSP00000309539	9606.ENSP00000391311	0	0	0	0	0.062	0.062	0	0.510	0.531
DPYSL2	TUBB2A	9606.ENSP00000309539	9606.ENSP00000369703	0	0	0	0	0.097	0.231	0	0.380	0.532
DPYSL2	STXBP1	9606.ENSP00000309539	9606.ENSP00000362399	0	0	0	0	0.110	0.069	0	0.499	0.549
DPYSL2	INA	9606.ENSP00000309539	9606.ENSP00000358865	0	0	0	0	0.118	0.105	0	0.486	0.559
DPYSL2	GNA13	9606.ENSP00000309539	9606.ENSP00000400717	0	0	0	0	0	0.305	0	0.429	0.586
EDIL3	VTN	9606.ENSP00000296591	9606.ENSP00000226218	0	0	0	0	0	0	0	0.487	0.487
EDIL3	ITGAV	9606.ENSP00000296591	9606.ENSP00000261023	0	0	0	0	0.088	0.370	0.900	0.431	0.962
EDIL3	HAPLN1	9606.ENSP00000296591	9606.ENSP00000274341	0	0	0	0	0.123	0	0	0.749	0.770
EDIL3	ITGB2	9606.ENSP00000296591	9606.ENSP00000380948	0	0	0	0	0	0	0	0.413	0.412
EEF1A1	GAPDH	9606.ENSP00000339063	9606.ENSP00000229239	0	0	0	0	0.331	0.480	0	0.848	0.943
EEF1A1	TPI1	9606.ENSP00000339063	9606.ENSP00000229270	0	0	0	0	0.409	0	0	0.603	0.755
EEF1A1	ENO1	9606.ENSP00000339063	9606.ENSP00000234590	0	0	0	0	0.393	0.103	0	0.462	0.682
EEF1A1	TUBA4A	9606.ENSP00000339063	9606.ENSP00000248437	0	0	0	0	0.064	0.284	0	0.409	0.570
EEF1A1	HSPB1	9606.ENSP00000339063	9606.ENSP00000248553	0	0	0	0	0.063	0.272	0	0.246	0.441
EEF1A1	RPS16	9606.ENSP00000339063	9606.ENSP00000251453	0	0	0	0	0.897	0.869	0	0.201	0.988
EEF1A1	RPL35	9606.ENSP00000339063	9606.ENSP00000259469	0	0	0	0	0.435	0.845	0	0.114	0.916
EEF1A1	PRDX1	9606.ENSP00000339063	9606.ENSP00000262746	0	0	0	0	0.127	0	0	0.386	0.441
EEF1A1	YWHAE	9606.ENSP00000339063	9606.ENSP00000264335	0	0	0	0	0.205	0.166	0	0.317	0.508
EEF1A1	RPS11	9606.ENSP00000339063	9606.ENSP00000270625	0	0	0.271	0	0.772	0.910	0	0.282	0.987
EEF1A1	RPS27A	9606.ENSP00000339063	9606.ENSP00000272317	0	0	0	0	0.740	0.843	0	0.430	0.975
EEF1A1	EGFR	9606.ENSP00000339063	9606.ENSP00000275493	0	0	0	0	0	0.307	0	0.245	0.454
EEF1A1	RPS3	9606.ENSP00000339063	9606.ENSP00000278572	0	0	0.212	0	0.954	0.326	0	0.447	0.984
EEF1A1	NPM1	9606.ENSP00000339063	9606.ENSP00000296930	0	0	0	0	0.324	0.270	0	0.328	0.639
EEF1A1	HSPA9	9606.ENSP00000339063	9606.ENSP00000297185	0	0.003	0	0	0.356	0.461	0	0.536	0.825
EEF1A1	HSP90B1	9606.ENSP00000339063	9606.ENSP00000299767	0	0	0	0	0.121	0.062	0	0.336	0.405
EEF1A1	PPIB	9606.ENSP00000339063	9606.ENSP00000300026	0	0	0	0	0.103	0.146	0	0.288	0.407
EEF1A1	TUBA1A	9606.ENSP00000339063	9606.ENSP00000301071	0	0	0	0	0.064	0.058	0	0.380	0.405
EEF1A1	RPS9	9606.ENSP00000339063	9606.ENSP00000302896	0	0	0	0	0.782	0.825	0	0.482	0.978
EEF1A1	PCBP1	9606.ENSP00000339063	9606.ENSP00000305556	0	0	0	0	0.357	0.129	0	0.957	0.973
EEF1A1	RPL4	9606.ENSP00000339063	9606.ENSP00000311430	0	0	0	0	0.973	0.903	0	0.606	0.998
EEF1A1	NCL	9606.ENSP00000339063	9606.ENSP00000318195	0	0	0	0	0.242	0.172	0	0.787	0.855
EEF1A1	RUVBL1	9606.ENSP00000339063	9606.ENSP00000318297	0	0	0	0	0.532	0.272	0	0.197	0.703
EEF1A1	PKM	9606.ENSP00000339063	9606.ENSP00000320171	0	0	0	0	0.190	0.449	0	0.368	0.694
EEF1A1	TUBB3	9606.ENSP00000339063	9606.ENSP00000320295	0	0	0	0	0.301	0.058	0	0.294	0.495
EEF1A1	RPLP2	9606.ENSP00000339063	9606.ENSP00000322419	0	0	0	0	0.526	0.346	0	0.191	0.727
EEF1A1	PLEC	9606.ENSP00000339063	9606.ENSP00000323856	0	0	0	0	0.250	0.219	0	0.128	0.444
EEF1A1	HSPA5	9606.ENSP00000339063	9606.ENSP00000324173	0	0.006	0	0	0.102	0.242	0	0.450	0.593
EEF1A1	MDH2	9606.ENSP00000339063	9606.ENSP00000327070	0	0	0	0	0.118	0	0	0.447	0.492
EEF1A1	HSP90AA1	9606.ENSP00000339063	9606.ENSP00000335153	0	0	0	0	0.402	0.285	0	0.834	0.923
EEF1A1	EIF5A	9606.ENSP00000339063	9606.ENSP00000336702	0	0	0	0	0.379	0.301	0	0.617	0.819
EEF1A1	TUBB	9606.ENSP00000339063	9606.ENSP00000339001	0	0	0	0	0.183	0.425	0	0.456	0.722
EEF1A1	PTRH2	9606.ENSP00000339063	9606.ENSP00000464327	0	0	0.360	0	0.063	0	0	0.103	0.415
EEF1A1	PARP1	9606.ENSP00000339063	9606.ENSP00000355759	0	0	0	0	0.070	0	0	0.408	0.426
EEF1A1	S100A8	9606.ENSP00000339063	9606.ENSP00000357722	0	0	0	0	0	0	0	0.456	0.456
EEF1A1	PFKP	9606.ENSP00000339063	9606.ENSP00000370517	0	0	0	0	0.105	0.423	0	0.041	0.461
EEF1A1	POTEI	9606.ENSP00000339063	9606.ENSP00000392718	0	0	0	0	0.185	0.237	0	0.211	0.466
EEF1A1	PHGDH	9606.ENSP00000339063	9606.ENSP00000358417	0	0	0	0	0.085	0.163	0	0.362	0.468
EEF1A1	YWHAQ	9606.ENSP00000339063	9606.ENSP00000371267	0	0	0	0	0.159	0.243	0	0.237	0.473
EEF1A1	HNRNPR	9606.ENSP00000339063	9606.ENSP00000363745	0	0	0	0	0.395	0	0	0.169	0.476
EEF1A1	ENSP00000454746	9606.ENSP00000339063	9606.ENSP00000454746	0	0	0.287	0	0.192	0.172	0	0	0.481
EEF1A1	HSPA2	9606.ENSP00000339063	9606.ENSP00000378199	0	0.005	0	0	0.096	0.347	0	0.209	0.492
EEF1A1	TUBB4B	9606.ENSP00000339063	9606.ENSP00000341289	0	0	0	0	0.202	0.058	0	0.379	0.493
EEF1A1	VCP	9606.ENSP00000339063	9606.ENSP00000351777	0	0	0.288	0	0.079	0.056	0	0.283	0.497
EEF1A1	HNRNPC	9606.ENSP00000339063	9606.ENSP00000451291	0	0	0	0	0.222	0.136	0	0.317	0.501
EEF1A1	TUBB2A	9606.ENSP00000339063	9606.ENSP00000369703	0	0	0	0	0.063	0.058	0	0.489	0.509
EEF1A1	PCBP2	9606.ENSP00000339063	9606.ENSP00000352438	0	0	0	0	0.322	0.286	0	0.171	0.564
EEF1A1	YWHAZ	9606.ENSP00000339063	9606.ENSP00000379287	0	0	0	0	0.110	0.256	0	0.408	0.574
EEF1A1	PPIA	9606.ENSP00000339063	9606.ENSP00000419425	0	0	0	0	0.208	0.146	0	0.420	0.574
EEF1A1	NLGN3	9606.ENSP00000339063	9606.ENSP00000351591	0	0	0	0	0	0.270	0	0.457	0.587
EEF1A1	HNRNPK	9606.ENSP00000339063	9606.ENSP00000365439	0	0	0	0	0.256	0.256	0	0.321	0.592
EEF1A1	HSP90AB1	9606.ENSP00000339063	9606.ENSP00000360609	0	0	0	0	0.385	0.062	0	0.671	0.793
EEF1A1	HLA-DRA	9606.ENSP00000339063	9606.ENSP00000378786	0	0	0	0	0	0.800	0	0.044	0.800
EEF1A1	PGK1	9606.ENSP00000339063	9606.ENSP00000362413	0	0	0	0	0.540	0.368	0	0.599	0.873
EEF1A1	GFAP	9606.ENSP00000339063	9606.ENSP00000468500	0	0	0	0	0	0	0.800	0.451	0.885
EEF1A1	RPL14	9606.ENSP00000339063	9606.ENSP00000379506	0	0	0	0	0.790	0.348	0	0.233	0.886
EEF1A1	HSPA8	9606.ENSP00000339063	9606.ENSP00000432083	0	0.005	0	0	0.415	0.679	0	0.557	0.909
EEF1A1	RPS28	9606.ENSP00000339063	9606.ENSP00000472469	0	0	0	0	0.610	0.842	0	0.211	0.947
EEF1A1	RPS10	9606.ENSP00000339063	9606.ENSP00000481646	0	0	0	0	0.671	0.829	0	0.235	0.953
EEF1A1	RPL24	9606.ENSP00000339063	9606.ENSP00000377640	0	0	0	0	0.462	0.903	0	0.225	0.956
EEF1A1	RPS7	9606.ENSP00000339063	9606.ENSP00000339095	0	0	0	0	0.738	0.853	0	0.208	0.967
EEF1A1	RPL10A	9606.ENSP00000339063	9606.ENSP00000363018	0	0	0	0	0.605	0.901	0	0.260	0.968
EEF1A1	RPL26	9606.ENSP00000339063	9606.ENSP00000463784	0	0	0.353	0	0.683	0.829	0	0.221	0.969
EEF1A1	RPL17	9606.ENSP00000339063	9606.ENSP00000397798	0	0	0	0	0.632	0.902	0	0.255	0.971
EEF1A1	RPS25	9606.ENSP00000339063	9606.ENSP00000435096	0	0	0	0	0.769	0.838	0	0.320	0.972
EEF1A1	FN1	9606.ENSP00000339063	9606.ENSP00000346839	0	0	0	0	0	0.074	0	0.972	0.973
EEF1A1	RPL23	9606.ENSP00000339063	9606.ENSP00000420311	0	0	0.394	0	0.699	0.835	0	0.238	0.974
EEF1A1	RPS18	9606.ENSP00000339063	9606.ENSP00000393241	0	0	0	0	0.669	0.837	0	0.601	0.976
EEF1A1	RPL10	9606.ENSP00000339063	9606.ENSP00000413436	0	0	0	0	0.792	0.826	0	0.473	0.979
EEF1A1	RPL30	9606.ENSP00000339063	9606.ENSP00000428085	0.148	0	0	0	0.776	0.908	0	0.261	0.985
EEF1A1	RPS13	9606.ENSP00000339063	9606.ENSP00000435777	0	0	0.255	0	0.769	0.906	0	0.320	0.987
EEF1A1	RPS5	9606.ENSP00000339063	9606.ENSP00000472985	0.093	0	0	0	0.757	0.907	0	0.520	0.989
EEF1A1	RPL18	9606.ENSP00000339063	9606.ENSP00000447001	0	0	0	0	0.798	0.877	0	0.602	0.989
EEF1A1	RPL6	9606.ENSP00000339063	9606.ENSP00000403172	0	0	0	0	0.888	0.887	0	0.359	0.991
EEF1A1	RPL7A	9606.ENSP00000339063	9606.ENSP00000361076	0	0	0	0	0.876	0.935	0	0.341	0.994
EEF1A1	RPS8	9606.ENSP00000339063	9606.ENSP00000379888	0	0	0	0	0.895	0.936	0	0.351	0.995
EEF1A1	RPL12	9606.ENSP00000339063	9606.ENSP00000354739	0	0	0	0	0.789	0.899	0	0.832	0.996
EEF1A1	RPLP0	9606.ENSP00000339063	9606.ENSP00000449328	0	0	0	0	0.939	0.889	0	0.535	0.996
EEF1A1	RPS3A	9606.ENSP00000339063	9606.ENSP00000346050	0	0	0	0	0.931	0.939	0	0.526	0.997
EEF1A1	RPL3	9606.ENSP00000339063	9606.ENSP00000346001	0	0	0.318	0	0.952	0.896	0	0.554	0.998
EEF1A1	EEF1B2	9606.ENSP00000339063	9606.ENSP00000376056	0	0	0	0	0.733	0.959	0.900	0.992	0.999
EEF1A1	RPS2	9606.ENSP00000339063	9606.ENSP00000341885	0	0	0.223	0	0.974	0.937	0	0.423	0.999
EEF1B2	GAPDH	9606.ENSP00000376056	9606.ENSP00000229239	0	0	0	0	0.276	0	0	0.388	0.539
EEF1B2	TPI1	9606.ENSP00000376056	9606.ENSP00000229270	0	0	0	0	0.300	0	0	0.213	0.426
EEF1B2	SKP1	9606.ENSP00000376056	9606.ENSP00000231487	0	0	0	0	0.265	0	0	0.243	0.420
EEF1B2	RPS16	9606.ENSP00000376056	9606.ENSP00000251453	0	0	0	0	0.950	0.758	0	0.123	0.988
EEF1B2	RPL35	9606.ENSP00000376056	9606.ENSP00000259469	0.150	0	0	0	0.847	0.875	0	0.207	0.985
EEF1B2	RPS11	9606.ENSP00000376056	9606.ENSP00000270625	0	0	0	0	0.904	0.895	0	0.142	0.990
EEF1B2	RPS27A	9606.ENSP00000376056	9606.ENSP00000272317	0	0	0	0	0.933	0.900	0	0.107	0.993
EEF1B2	RPS3	9606.ENSP00000376056	9606.ENSP00000278572	0.153	0	0	0	0.972	0.885	0	0.227	0.997
EEF1B2	NPM1	9606.ENSP00000376056	9606.ENSP00000296930	0	0	0	0	0.287	0.270	0	0.261	0.581
EEF1B2	HSPA9	9606.ENSP00000376056	9606.ENSP00000297185	0	0	0	0	0.362	0.059	0	0.147	0.443
EEF1B2	RPS9	9606.ENSP00000376056	9606.ENSP00000302896	0	0	0	0	0.925	0.892	0	0.327	0.994
EEF1B2	PCBP1	9606.ENSP00000376056	9606.ENSP00000305556	0	0	0	0	0.450	0	0	0.090	0.478
EEF1B2	RPL4	9606.ENSP00000376056	9606.ENSP00000311430	0	0	0	0	0.978	0.893	0	0.241	0.998
EEF1B2	RUVBL1	9606.ENSP00000376056	9606.ENSP00000318297	0	0	0	0	0.488	0	0	0.082	0.509
EEF1B2	RCN2	9606.ENSP00000376056	9606.ENSP00000319739	0	0	0	0	0.461	0	0	0.048	0.464
EEF1B2	RPLP2	9606.ENSP00000376056	9606.ENSP00000322419	0.045	0	0	0	0.950	0.895	0	0.412	0.996
EEF1B2	PLEC	9606.ENSP00000376056	9606.ENSP00000323856	0	0	0	0	0.344	0.339	0	0.083	0.567
EEF1B2	HSP90AA1	9606.ENSP00000376056	9606.ENSP00000335153	0	0	0	0	0.669	0.056	0	0.293	0.760
EEF1B2	EIF5A	9606.ENSP00000376056	9606.ENSP00000336702	0	0	0	0	0.456	0.532	0	0.536	0.871
EEF1B2	RPS7	9606.ENSP00000376056	9606.ENSP00000339095	0	0	0	0	0.959	0.900	0	0.187	0.996
EEF1B2	RPS2	9606.ENSP00000376056	9606.ENSP00000341885	0	0	0	0	0.950	0.937	0	0.356	0.997
EEF1B2	RPL3	9606.ENSP00000376056	9606.ENSP00000346001	0	0	0	0	0.836	0.348	0	0.134	0.899
EEF1B2	RPS3A	9606.ENSP00000376056	9606.ENSP00000346050	0	0	0	0	0.956	0.887	0	0.087	0.995
EEF1B2	PCBP2	9606.ENSP00000376056	9606.ENSP00000352438	0	0	0	0	0.391	0	0	0.071	0.410
EEF1B2	RPL12	9606.ENSP00000376056	9606.ENSP00000354739	0	0	0	0	0.963	0.871	0	0.341	0.996
EEF1B2	HSP90AB1	9606.ENSP00000376056	9606.ENSP00000360609	0	0	0	0	0.554	0.056	0	0.272	0.667
EEF1B2	RPL7A	9606.ENSP00000376056	9606.ENSP00000361076	0	0	0	0	0.939	0.880	0	0.209	0.993
EEF1B2	RPL10A	9606.ENSP00000376056	9606.ENSP00000363018	0.042	0	0	0	0.974	0.056	0	0.285	0.981
EEF1B2	HNRNPR	9606.ENSP00000376056	9606.ENSP00000363745	0	0	0	0	0.523	0	0	0.107	0.555
EEF1B2	HNRNPK	9606.ENSP00000376056	9606.ENSP00000365439	0	0	0	0	0.357	0	0	0.130	0.417
EEF1B2	ENSP00000454746	9606.ENSP00000376056	9606.ENSP00000454746	0	0	0	0	0.356	0.199	0	0.043	0.463
EEF1B2	HSPA8	9606.ENSP00000376056	9606.ENSP00000432083	0	0	0	0	0.449	0.068	0	0.249	0.581
EEF1B2	RPL17	9606.ENSP00000376056	9606.ENSP00000397798	0.074	0	0	0	0.765	0.579	0	0.098	0.906
EEF1B2	RPL10	9606.ENSP00000376056	9606.ENSP00000413436	0	0	0	0	0.735	0.760	0	0.283	0.950
EEF1B2	RPL26	9606.ENSP00000376056	9606.ENSP00000463784	0	0	0	0	0.962	0.348	0	0.094	0.975
EEF1B2	RPL30	9606.ENSP00000376056	9606.ENSP00000428085	0	0	0	0	0.960	0.350	0	0.190	0.977
EEF1B2	RPL23	9606.ENSP00000376056	9606.ENSP00000420311	0	0	0	0	0.901	0.760	0	0.216	0.979
EEF1B2	RPS10	9606.ENSP00000376056	9606.ENSP00000481646	0	0	0	0	0.914	0.667	0	0.395	0.981
EEF1B2	RPS25	9606.ENSP00000376056	9606.ENSP00000435096	0	0	0	0	0.926	0.760	0	0.233	0.985
EEF1B2	RPS8	9606.ENSP00000376056	9606.ENSP00000379888	0	0	0	0	0.957	0.614	0	0.224	0.986
EEF1B2	RPS28	9606.ENSP00000376056	9606.ENSP00000472469	0	0	0	0	0.875	0.895	0	0.167	0.988
EEF1B2	RPS18	9606.ENSP00000376056	9606.ENSP00000393241	0	0	0	0	0.907	0.898	0	0.180	0.991
EEF1B2	RPL14	9606.ENSP00000376056	9606.ENSP00000379506	0	0	0	0	0.924	0.898	0	0.131	0.992
EEF1B2	RPL18	9606.ENSP00000376056	9606.ENSP00000447001	0	0	0	0	0.910	0.896	0	0.312	0.993
EEF1B2	RPL24	9606.ENSP00000376056	9606.ENSP00000377640	0	0	0	0	0.949	0.896	0	0	0.994
EEF1B2	RPS5	9606.ENSP00000376056	9606.ENSP00000472985	0	0	0	0	0.930	0.890	0	0.397	0.995
EEF1B2	RPS13	9606.ENSP00000376056	9606.ENSP00000435777	0	0	0	0	0.951	0.895	0	0.207	0.995
EEF1B2	RPL6	9606.ENSP00000376056	9606.ENSP00000403172	0	0	0	0	0.975	0.836	0	0.343	0.997
EEF1B2	RPLP0	9606.ENSP00000376056	9606.ENSP00000449328	0.042	0	0	0	0.985	0.930	0	0.419	0.999
EGFR	RALA	9606.ENSP00000275493	9606.ENSP00000005257	0	0	0	0	0	0.139	0	0.433	0.491
EGFR	MIF	9606.ENSP00000275493	9606.ENSP00000215754	0	0	0	0	0	0.270	0	0.289	0.458
EGFR	LGALS1	9606.ENSP00000275493	9606.ENSP00000215909	0	0	0	0	0.069	0.449	0	0.181	0.543
EGFR	MYH9	9606.ENSP00000275493	9606.ENSP00000216181	0	0	0	0	0.049	0.270	0	0.389	0.539
EGFR	PGRMC1	9606.ENSP00000275493	9606.ENSP00000217971	0	0	0	0	0.069	0.103	0	0.964	0.968
EGFR	PPP2CB	9606.ENSP00000275493	9606.ENSP00000221138	0	0	0	0	0	0.191	0.900	0.118	0.922
EGFR	VTN	9606.ENSP00000275493	9606.ENSP00000226218	0	0	0	0	0.062	0	0	0.404	0.417
EGFR	GAPDH	9606.ENSP00000275493	9606.ENSP00000229239	0	0	0	0	0	0.846	0	0.721	0.955
EGFR	LRP1	9606.ENSP00000275493	9606.ENSP00000243077	0	0	0	0	0.108	0.666	0	0.459	0.825
EGFR	TUBA4A	9606.ENSP00000275493	9606.ENSP00000248437	0	0	0	0	0	0.461	0	0.128	0.510
EGFR	HSPB1	9606.ENSP00000275493	9606.ENSP00000248553	0	0	0	0	0.089	0.680	0	0.468	0.831
EGFR	SORT1	9606.ENSP00000275493	9606.ENSP00000256637	0	0	0	0	0.062	0	0	0.676	0.683
EGFR	LAMC1	9606.ENSP00000275493	9606.ENSP00000258341	0	0	0	0	0.231	0	0	0.262	0.409
EGFR	SDCBP	9606.ENSP00000275493	9606.ENSP00000260130	0	0	0	0	0	0	0	0.662	0.662
EGFR	ITGAV	9606.ENSP00000275493	9606.ENSP00000261023	0	0	0	0	0.146	0	0	0.374	0.443
EGFR	SLC9A3R1	9606.ENSP00000275493	9606.ENSP00000262613	0	0	0	0	0	0.226	0	0.978	0.982
EGFR	PRDX1	9606.ENSP00000275493	9606.ENSP00000262746	0	0	0	0	0	0.495	0	0.168	0.562
EGFR	SYP	9606.ENSP00000275493	9606.ENSP00000263233	0	0	0	0	0	0	0	0.472	0.473
EGFR	YWHAE	9606.ENSP00000275493	9606.ENSP00000264335	0	0	0	0	0	0.269	0	0.234	0.416
EGFR	RAB7A	9606.ENSP00000275493	9606.ENSP00000265062	0	0	0	0	0	0.270	0	0.584	0.684
EGFR	VCAN	9606.ENSP00000275493	9606.ENSP00000265077	0	0	0	0	0.049	0	0	0.753	0.755
EGFR	TNC	9606.ENSP00000275493	9606.ENSP00000265131	0	0	0	0	0.195	0.271	0	0.103	0.428
EGFR	S100A11	9606.ENSP00000275493	9606.ENSP00000271638	0	0	0	0	0.059	0.269	0	0.306	0.480
EGFR	RPS27A	9606.ENSP00000275493	9606.ENSP00000272317	0	0	0	0	0	0.497	0.600	0.140	0.811
EGFR	PLXNB1	9606.ENSP00000275493	9606.ENSP00000351338	0	0	0	0	0.107	0.057	0	0.344	0.400
EGFR	PTPRZ1	9606.ENSP00000275493	9606.ENSP00000377047	0	0	0	0	0	0.150	0	0.325	0.401
EGFR	STMN1	9606.ENSP00000275493	9606.ENSP00000410452	0	0	0	0	0.062	0	0	0.391	0.404
EGFR	RAB4A	9606.ENSP00000275493	9606.ENSP00000355651	0	0	0	0	0	0.115	0	0.358	0.407
EGFR	NRCAM	9606.ENSP00000275493	9606.ENSP00000368314	0	0	0	0	0.062	0.184	0	0.292	0.411
EGFR	PDIA3	9606.ENSP00000275493	9606.ENSP00000300289	0	0	0	0	0	0.183	0	0.310	0.412
EGFR	ITGA2	9606.ENSP00000275493	9606.ENSP00000296585	0	0	0	0	0.124	0	0	0.359	0.414
EGFR	LDHA	9606.ENSP00000275493	9606.ENSP00000445175	0	0	0	0	0	0	0	0.417	0.417
EGFR	HLA-A	9606.ENSP00000275493	9606.ENSP00000379873	0	0	0	0	0	0.185	0	0.325	0.426
EGFR	TUBB	9606.ENSP00000275493	9606.ENSP00000339001	0	0	0	0	0	0.307	0	0.221	0.437
EGFR	PRKAR1A	9606.ENSP00000275493	9606.ENSP00000376475	0	0	0	0	0	0.270	0	0.263	0.439
EGFR	PHGDH	9606.ENSP00000275493	9606.ENSP00000358417	0	0	0	0	0.069	0.183	0	0.325	0.442
EGFR	MAP1LC3A	9606.ENSP00000275493	9606.ENSP00000363970	0	0	0	0	0	0.270	0	0.271	0.445
EGFR	GSN	9606.ENSP00000275493	9606.ENSP00000362924	0	0	0	0	0.049	0.266	0	0.305	0.472
EGFR	TUBB3	9606.ENSP00000275493	9606.ENSP00000320295	0	0	0	0	0	0.183	0	0.396	0.485
EGFR	GNG12	9606.ENSP00000275493	9606.ENSP00000360021	0	0	0	0	0.435	0.064	0	0.110	0.488
EGFR	RDX	9606.ENSP00000275493	9606.ENSP00000384136	0	0	0	0	0.081	0.103	0	0.451	0.508
EGFR	SLC2A1	9606.ENSP00000275493	9606.ENSP00000416293	0	0	0	0	0	0	0	0.518	0.518
EGFR	PFKP	9606.ENSP00000275493	9606.ENSP00000370517	0	0	0	0	0	0.468	0	0.146	0.526
EGFR	UCHL1	9606.ENSP00000275493	9606.ENSP00000284440	0	0	0	0	0	0.411	0	0.243	0.535
EGFR	GNAQ	9606.ENSP00000275493	9606.ENSP00000286548	0	0	0	0	0	0.056	0	0.530	0.537
EGFR	VAPA	9606.ENSP00000275493	9606.ENSP00000345656	0	0	0	0	0	0.463	0	0.183	0.542
EGFR	RCN2	9606.ENSP00000275493	9606.ENSP00000319739	0	0	0	0	0.048	0.183	0	0.469	0.551
EGFR	P4HB	9606.ENSP00000275493	9606.ENSP00000327801	0	0	0	0	0.081	0.183	0	0.463	0.562
EGFR	GFAP	9606.ENSP00000275493	9606.ENSP00000468500	0	0	0	0	0.126	0	0	0.521	0.563
EGFR	HSPA9	9606.ENSP00000275493	9606.ENSP00000297185	0	0	0	0	0	0.476	0	0.203	0.564
EGFR	H2AFX	9606.ENSP00000275493	9606.ENSP00000434024	0	0	0	0	0	0.310	0	0.404	0.571
EGFR	RHOC	9606.ENSP00000275493	9606.ENSP00000285735	0	0	0	0	0.083	0.115	0	0.541	0.595
EGFR	NES	9606.ENSP00000275493	9606.ENSP00000357206	0	0	0	0	0.123	0	0	0.563	0.600
EGFR	SPP1	9606.ENSP00000275493	9606.ENSP00000378517	0	0	0	0	0	0	0	0.600	0.600
EGFR	RAB31	9606.ENSP00000275493	9606.ENSP00000461945	0	0	0	0	0	0.486	0	0.257	0.601
EGFR	VIM	9606.ENSP00000275493	9606.ENSP00000446007	0	0	0	0	0.053	0.270	0	0.506	0.629
EGFR	TFRC	9606.ENSP00000275493	9606.ENSP00000353224	0	0	0	0	0	0.117	0	0.600	0.631
EGFR	IDH2	9606.ENSP00000275493	9606.ENSP00000331897	0	0	0	0	0.050	0.117	0	0.609	0.643
EGFR	PARP1	9606.ENSP00000275493	9606.ENSP00000355759	0	0	0	0	0	0.310	0	0.506	0.644
EGFR	MSN	9606.ENSP00000275493	9606.ENSP00000353408	0	0	0	0	0.082	0.103	0	0.605	0.648
EGFR	PKM	9606.ENSP00000275493	9606.ENSP00000320171	0	0	0	0	0	0.128	0	0.622	0.657
EGFR	HSP90B1	9606.ENSP00000275493	9606.ENSP00000299767	0	0	0	0	0	0.501	0	0.363	0.669
EGFR	PTPRC	9606.ENSP00000275493	9606.ENSP00000411355	0	0	0	0	0	0.232	0	0.610	0.688
EGFR	SH3BGRL	9606.ENSP00000275493	9606.ENSP00000362308	0	0	0	0	0	0.678	0	0.081	0.691
EGFR	GNAS	9606.ENSP00000275493	9606.ENSP00000360141	0	0	0	0	0	0.383	0	0.527	0.696
EGFR	NPM1	9606.ENSP00000275493	9606.ENSP00000296930	0	0	0	0	0	0.283	0	0.594	0.697
EGFR	GSTP1	9606.ENSP00000275493	9606.ENSP00000381607	0	0	0	0	0.068	0.487	0	0.422	0.699
EGFR	SLC3A2	9606.ENSP00000275493	9606.ENSP00000367123	0	0	0	0	0	0.659	0	0.230	0.726
